Party,Sex,Partisan Score,Turnout Score
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
